,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
3993,<START>_START,Ceann_noun,eile_adj,de_prep,na_det,leasuithe_noun,suimiúla_prop,atá_be.pres,curtha_adj,chun_prep,cinn_noun,i_prep,gclár_noun,an_det,rialtais_noun,ná_conj,breithniú_noun,a_rel,dhéanamh_vn,ar_par,Airteagal_prop,41_num,._pun,.2_END,den_prep,Bhunreacht_prop,a_rel,athrú_vn,chun_noun,stádas_prep,na_noun,mban_noun,a_prep,fheabhsú_noun,",_pun",do_prep,'fhonn_noun,mná_noun,a_rel,spreagadh_vn,dul_vn,le_prep,polaitíocht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,<START>_START,Anois_adv,agus_conj,deireadh_vb.pasthab,le_prep,ré_noun,na_det,'Marys_noun,'_pun,(_pun,Mary_prop,Coughlan_prop,",_pun",Mary_prop,Hanafin_prop,",_pun",Mary_prop,O'Rourke_prop,agus_sconj,Mary_prop,Harney_prop,)_pun,",_pun",níl_be.pres,ach_conj,25_num,bean_noun,sa_prep,31ú_noun,Dáil_prop,as_prep,166_num,chomhalta_END,-_pun,ach_prep,sin_dem,an_noun,méid_noun,is_adv,mó_adj,a_rel,bhí_be.past,ann_noun,riamh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,<START>_START,Dá_sconj,ainneoin_noun,sin_dem,tá_be.pres,15_num,%_sym,de_prep,shuíocháin_noun,na_prop,Dála_prep,ag_prep,mná_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,<START>_START,Chosain_vb.past,Ruairí_prop,Quinn_prop,aireacht_prop,na_det,leanaí_noun,a_rel,thabhairt_vn,do_par,Frances_prop,Fitzgerald_prop,ar_prep,an_det,ábhar_noun,go_comp,bhfuil_be.pres,níos_adj,mó_adj,taithí_noun,agus_conj,eolais_noun,ag_prep,mná_noun,a_rel,bheith_vn,ag_prep,déileáil_vn,le_prep,leanaí_noun,thar_prep,mar_sconj,atá_be.pres,ag_prep,fir_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,<START>_START,Agus_conj,céard_q,faoi_prep,Joan_prop,Burton_prop,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,<START>_START,Duine_noun,ábalta_adj,",_pun",atá_be.pres,cáilithe_sub,mar_prep,chuntasóir_noun,agus_noun,a_rel,bhí_be.past,mar_prep,urlabhraí_noun,ar_prep,chúrsaí_noun,eacnamaíochta_prep,agus_conj,airgeadais_noun,ag_prep,an_det,Lucht_prop,Oibre_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,<START>_START,Táim_be.pres.syn,den_prep,tuairim_noun,nach_comp,raibh_be.sub,gá_noun,mná_noun,a_rel,chur_vn,isteach_adv,i_prep,bpostanna_pun,muna_END,raibh_be.sub,siad_sub,tuillte_noun,acu_prep,ach_conj,sa_prep,chás_noun,seo_dem,creidim_vb.pres.syn,go_comp,raibh_be.sub,sé_sub,tuillte_noun,go_par,maith_adj,ag_prep,Burton_prop,a_rel,bheith_vn,sa_prep,Roinn_prop,Airgeadais_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,<START>_START,Caithfear_vb.fut.aut,féachaint_vn,ar_prep,a_rel,bhfuil_be.pres,ag_prep,titim_vb.ord.syn,amach_adv,-_pun,an_det,bhfuil_be.pres,sé_sub,in_prep,am_noun,anois_adv,mar_prep,shampla_noun,cuótaí_prep,sealadacha_noun,a_rel,chur_vn,i_prep,bhfeidhm_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,<START>_START,Molann_vb.pres,grúpaí_sub,ar_prep,nós_noun,Claiming_prop,our_prop,Future_prop,gur_cop,cheart_adj,an_det,maoiniú_noun,a_rel,fhaigheann_vb.pres,páirtí_noun,polaitiúil_adj,ón_prep,stát_noun,a_rel,bheith_vn,bunaithe_adj,ar_prep,an_det,líon_noun,ban_noun,a_rel,bhíonn_be.hab,ag_prep,seasamh_vn,i_prep,dtoghcháin_noun,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,<START>_START,Do_par,'fhéadfaí_vb.past,an_det,obair_noun,a_rel,thosú_vn,i_prep,réimse_noun,an_det,oideachais_noun,agus_conj,struchtúir_noun,na_det,bpáirtithe_noun,chun_prep,go_comp,dtacófaí_vb.con.aut,le_prep,mná_noun,a_rel,dteastaíonn_vb.pres,uathu_prep,dul_vn,leis_prep,an_noun,bpolaitíocht_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,<START>_START,Leasú_vn,tábhachtach_adj,eile_adj,a_rel,gcaithfear_pun,díriú_END,air_prep,ná_sconj,athruithe_adj,a_rel,chur_vn,i_prep,bhfeidhm_noun,go_comp,háitiúil_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,<START>_START,Caithfear_vb.fut.aut,níos_adj,mó_adj,cumhachta_pun,a_rel,tabhairt_vn,don_prep,rialtas_noun,áitiúil_adj,chun_prep,ioncam_noun,a_rel,bhailiú_pun,agus_conj,seirbhísí_noun,a_rel,chur_vn,ar_prep,fail_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,<START>_START,Rud_noun,a_rel,bhí_be.past,in_eng,easnamh_vn,den_prep,chuid_noun,is_cop,mó_adj,san_prep,olltoghchán_det,seo_dem,ná_sconj,díospóireacht_prop,faoi_prep,cén_q,sórt_noun,sochaí_prep,atá_be.pres,ag_prep,teastáil_noun,uainn_prep,mar_prep,thír_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,<START>_START,Таг_vb.ord,éis_prep,an_det,ghleo_noun,agus_conj,na_det,barraíochta_noun,a_rel,bhain_vb.past,leis_prep,an_par,Tíogar_prop,Ceilteach_prop,tá_be.pres,seans_noun,anois_adv,againn_prep,féachaint_vn,ar_prep,an_det,saghas_noun,todhchaí_prep,atá_be.pres,uainn_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,<START>_START,Chualathas_vb.past.aut,bolscaireacht_sub,roimh_prep,an_det,toghchán_noun,faoi_prep,dhaoine_noun,ar_prep,nós_noun,Fintan_prop,O'Toole_prop,agus_sconj,David_prop,McWilliams_prop,a_rel,dúirt_vb.past,go_comp,raibh_be.sub,siad_sub,chun_prep,páirtí_noun,nua_adj,a_rel,bhunú_vn,ach_conj,ar_prep,deireadh_vb.pasthab,nach_comp,raibh_be.sub,go_par,leor_adj,ama_noun,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,<START>_START,Nó_conj,an_det,é_obj,seo_dem,deireadh_vb.pasthab,seachas_adv,tús_noun,na_det,réabhlóide_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,<START>_START,Cé_adv,go_comp,bhfuil_be.pres,an_det,táirgíocht_noun,leabhar_noun,ag_prep,dul_vn,ar_prep,aghaidh_prep,go_par,breá_adj,braithim_prep,go_comp,bhfuil_be.pres,na_det,foilsitheoirí_noun,féin_adj,in_prep,ísle_pun,brí_noun,faoi_prep,láthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,<START>_START,Tá_be.pres,a_rel,fhios_noun,agamsa_prep,sna_prep,deich_num,mbliana_noun,úd_dem,gur_comp,smaoinigh_vb.past,dhá_num,fhoilsitheoir_pun,atá_be.pres,gníomhach_sub,fós_adv,",_pun",ar_prep,éirí_vb.sub,as_prep,an_det,bhfoilsitheoireacht_noun,ar_prep,fad_noun,-_pun,agus_conj,go_comp,mb'fhéidir_adv,nach_comp,bhfuil_be.pres,an_det,smaoineamh_noun,sin_dem,caite_adj,in_eng,aer_noun,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,<START>_START,Mar_prep,a_rel,dúirt_vb.past,mé_sub,breis_adj,is_eng,deich_num,mbliana_noun,ó_prep,shin_dem,i_prep,Leácht_prop,Uí_prop,Chadhain_prop,ba_cop,chóir_noun,go_comp,dtiocfadh_vb.con,foilsitheoir_prep,suntasach_noun,nua_adj,chun_prep,cinn_noun,gach_qual,deich_num,mbliana_noun,a_rel,'chuirfeadh_vb.past.aut,anáil_noun,úr_prep,tri_num,scamhóga_noun,fhoilsitheoireacht_prep,na_noun,Gaeilge_noun,mar_noun,a_rel,rinne_vb.past,Coiscéim_prop,ag_prep,tús_noun,na_noun,n-ochtóidí_prep,",_pun",Cló_prop,Iar-Chonnachta_prop,i_prep,lár_noun,na_noun,n-ochtóidí_prep,agus_sconj,Cois_prop,Life_eng,i_prep,lár_noun,na_noun,nóchadaí_prep,.._noun,'_prop,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,<START>_START,Ach_conj,ar_prep,tháinig_vb.past,aon_adv,fhoilsitheoir_noun,suntasach_adj,chun_prep,cinn_noun,ó_prep,shin_dem,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,<START>_START,Is_cop,maith_adj,ann_prep,leithéidí_noun,Futa_prop,Fata_prop,",_pun",Ció_prop,Mhaigh_prop,Eo_prop,",_pun",Leabhar_prop,Breac_prop,agus_sconj,Móinín_prop,",_pun",agus_conj,cé_q,go_cop,bhfoilsíonn_vb.pres,siad_sub,leabhair_noun,atá_be.pres,ar_prep,ardchaighdeán_noun,agus_conj,a_rel,dhíolann_vb.pres,go_par,maith_adj,",_pun",tá_be.pres,an_det,líon_noun,scríbhneoirí_noun,a_rel,ndéanann_vb.pres,siad_sub,freastal_vn,orthu_prep,agus_conj,an_noun,réimse_prep,seánraí_noun,a_prep,fhoilsíonn_vb.pres,siad_sub,sách_pun,teoranta_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,<START>_START,Agus_conj,cé_adv,go_comp,mbeadh_be.con,buntáiste_noun,áirithe_adj,ansin_adv,sa_prep,mhéid_noun,is_conj,go_comp,bhféadfadh_vb.con,foilsitheoirí_noun,airithe_adj,a_rel,bheith_vn,ina_prep,saineolaithe_noun,ar_prep,réimsí_noun,áirithe_adj,foilsitheoireachta_prep,",_pun",ní_noun,shílim_prep,gur_par,leor_qual,sin_dem,le_prep,fírinne_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,<START>_START,Ach_conj,ar_prep,an_det,taobh_noun,eile_adj,den_prep,scéal_noun,dá_sconj,dtiocfadh_vb.con,ógánach_prep,chugamsa_noun,ag_prep,lorg_vn,comhairle_prep,",_pun",ógánach_noun,a_rel,mbeadh_be.con,spéis_noun,aige_prep,nó_conj,aici_prep,dul_vn,síos_adv,bóthar_noun,na_det,foilsitheoireachta_noun,bheadh_be.con,orm_prep,a_rel,rá_vn,lena_prep,leithéid_noun,dearmad_noun,a_rel,dhéanamh_vn,ar_prep,an_det,obair_noun,seo_dem,mar_prep,ghnó_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,<START>_START,Tá_be.pres,sé_sub,chomh_adv,deacair_adj,sin_dem,slí_noun,bheatha_noun,a_rel,bhaint_vn,aisti_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,<START>_START,Tá_be.pres,na_det,foilsitheoirí_noun,ar_prep,fad_noun,",_pun",nach_cop,mór_adj,",_pun",spíonta_noun,ag_prep,an_det,riarachán_noun,seo_dem,-_pun,riarachán_noun,ar_prep,díth_noun,céille_noun,agus_conj,cur_vn,amú_prep,ama_noun,go_par,leor_adj,de_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,<START>_START,Tá_be.pres,am_noun,luachmhar_adj,na_det,bhfoilsitheoirí_noun,á_prep,chur_vn,amú_adv,ag_prep,páipéarachas_noun,agus_conj,tuairisciú_noun,agus_conj,is_cop,mar_prep,gheall_noun,ar_prep,an_det,tseafóid_noun,seo_dem,atá_be.pres,foilsitheoirí_prep,na_det,Gaeilge_prop,in_eng,ísle_eng,brí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,<START>_START,'Tá_be.pres,an_det,pléisiúr_noun,imithe_adj,as_prep,an_det,bhfoilsitheoireacht_noun,",_pun",'_pun,mar_prep,a_rel,dúirt_vb.past,Pádraig_prop,Ó_prop,Snodaigh_prop,",_pun",nó_conj,i_prep,bhfocail_noun,Phádraig_prop,Uí_prop,Fhiannachta_prop,",_pun",'Táim_prep,ciaptha_noun,ag_prep,mionscrúdúcháin_noun,agus_noun,téip_adj,dhearg_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,<START>_START,Tháinig_vb.past,ann_prep,do_prep,'fhoilsitheoirí_noun,éagsúla_adj,na_det,Gaeilge_prop,mar_sconj,gur_comp,theastaigh_vb.past,uatha_prep,leabhair_noun,a_rel,fhoilsiú_vn,",_pun",leabhair_noun,a_rel,bheadh_be.con,ar_prep,ardchaighdeán_noun,chomh_adv,fada_adj,agus_conj,ab_cop,fhéidir_noun,",_pun",agus_conj,ba_cop,chóir_noun,gur_comp,ar_prep,an_det,ngné_noun,sin_dem,den_prep,obair_vn,a_pos,dhéanfaí_vb.con.aut,a_rel,gcuid_noun,oibre_noun,a_rel,mheas_vb.past,seachas_adv,rud_noun,ar_prep,bith_noun,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,<START>_START,Ní_neg,hamhlaidh_noun,an_det,scéal_noun,go_par,minic_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,<START>_START,Bord_noun,na_par,Leabhar_prop,Gaeilge_noun,a_rel,bhí_be.past,i_prep,mbun_noun,an_det,chúraim_noun,seo_dem,ón_prep,mbliain_noun,1952_num,go_comp,dtí_prep,gur_comp,chuir_vb.past,an_par,tAire_prop,Éamon_prop,Ó_prop,Cuív_prop,deireadh_vb.pasthab,tobann_sub,leis_prep,an_det,mbord_noun,sin_dem,sa_prep,mbliain_noun,2007_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,<START>_START,Chomh_adv,maith_adj,leis_prep,sin_dem,bhí_be.past,deis_noun,ag_prep,aon_adv,fhoilsitheoir_prep,cruinniú_vn,nó_conj,dhó_num,a_rel,bheith_vn,aige_prep,le_prep,baill_noun,an_par,Bhoird_prop,-_pun,an_det,dream_noun,sin_dem,a_rel,rinne_vb.past,cibé_adj,cinneadh_vn,tábhachtach_adj,a_rel,bhí_be.past,le_prep,déanamh_vn,-_pun,uair_sconj,nó_conj,dhó_num,in_prep,aghaidh_prep,na_det,bliana_noun,dá_num,mba_cop,ghá_noun,agus_conj,cúrsaí_noun,a_rel,phlé_noun,go_prep,hoscailte_pun,tuisceanach_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,<START>_START,Go_par,deimhin_adj,bhíodh_be.pasthab,an_par,Bord_prop,á_prep,spreagadh_vn,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,<START>_START,Ní_neg,thuigim_vb.pres.syn,fós_adv,cén_q,fáth_q,ar_rel,chuir_vb.past,an_par,tAire_prop,O_prop,Cuív_prop,t-aire_prop,céanna_adj,a_rel,rinne_vb.past,níos_adj,mó_adj,don_prep,Ghaeilge_prop,agus_conj,Ghaeltacht_noun,ná_conj,aon_num,aire_noun,eile_adj,le_prep,mo_pos,linnse_noun,-_pun,deireadh_vb.pasthab,tobann_sub,le_prep,Bord_prop,na_par,Leabhar_prop,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,<START>_START,Is_cop,cinnte_adj,nár_comp,theastaigh_vb.past,ón_prep,mBord_prop,agus_conj,do_par,'eisigh_vb.past,siad_sub,ráiteas_noun,an-láidir_adj,faoi_prep,ag_prep,an_det,am_noun,",_pun",agus_conj,theastaigh_vb.past,ó_prep,aon_adv,réimse_prep,de_prep,phobal_noun,na_det,Gaeilge_prop,go_prep,bhfios_noun,dúinn_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,<START>_START,Agus_conj,le_prep,bheith_vn,féaráilte_prep,le_prep,Foras_prop,na_prop,Gaeilge_prop,dóigh_noun,liom_prep,gur_comp,theastaigh_vb.past,uathasan_sub,go_comp,gcuirfí_vb.con.aut,deireadh_vb.pasthab,leis_prep,an_par,mBord_prop,ná_conj,go_prep,mbronnfaí_pun,cúraimí_END,Bhord_prop,Leabhar_prop,Gaeilge_prop,orthu_prep,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,<START>_START,Go_par,deimhin_adj,is_eng,amhlaidh_adv,a_rel,brúdh_adj,an_det,cúram_noun,orthu_prep,de_prep,réir_prep,mar_prep,a_rel,thuigim_vb.pres.syn,agus_conj,tháinig_vb.past,an_det,cinneadh_vn,aniar_adv,aduaidh_prep,ar_prep,an_det,bhForas_noun,freisin_adv,is_cop,cosúil_adj,",_pun",díreach_adj,mar_prep,a_rel,tháinig_vb.past,ar_prep,na_det,foilsitheoirí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,<START>_START,Tá_be.pres,an_det,structúr_prop,fabhtach_prop,agus_conj,tá_be.pres,gach_qual,próiseas_noun,a_rel,bhaineann_vb.pres,le_prep,hobair_noun,na_det,bhfoilsitheoirí_noun,fada_adj,fadálach_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,<START>_START,Tuigtear_vb.ord.aut,dom_prep,ó_prep,bheith_vn,i_prep,dteagmháil_noun,le_prep,dreamanna_noun,eile_adj,a_rel,bhíonn_be.hab,ag_prep,plé_vn,leis_prep,an_det,bhForas_noun,go_comp,mbíonn_be.hab,an_det,pátrún_noun,céanna_adj,le_prep,feiceáil_vn,go_par,minic_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
