,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
224,<START>,Ba,léir,a,dhearcadh,féin,faoi,chúrsaí,teanga,i,gcolún,beag,a,scríobh,sé,don,iris,Cuisle,faoin,gcéad,leagan,a,moladh,riamh,ar,Leagan,Cainte,",",an,clár,raidió,faoi,cheartúsáid,agus,saíocht,na,Gaeilge,a,mbíodh,sé,ina,chathaoirleach,air,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,<START>,Ní,mór,cead,a,cinn,a,thabhairt,don,teanga,in,áit,a,bheith,á,sáinniú,agus,á,teanntú,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,<START>,'Níl,aon,chiall,leis,',an,bealach,nádúrtha,le,'That,does,not,make,sense,',a,rá,",",ach,cloistear,'Ní,dhéanann,sé,sin,ciall,',–,aistriú,díreach,ón,mBéarla,agus,sampla,eile,den,sáinniú,agus,den,teanntú,a,bhí,i,gceist,ag,Pádraig,Ó,Néill,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,<START>,Tá,beagán,faoisimh,ag,polaiteoirí,na,hÉireann,ar,na,saolta,seo,ó,tharla,sprioc,an,Bhreatimeachta,a,bheith,curtha,siar,go,Samhain,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,<START>,Go,hiondúil,agus,trí,bliana,tugtha,ag,páirtí,i,rialtas,bíonn,an,tacaíocht,a,bhíonn,acu,i,measc,an,phobail,níos,éiginnte,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,<START>,Idir,an,buiséad,féin,",",an,bille,airgeadais,agus,an,reachtaíocht,a,bheidh,le,rith,is,féidir,a,rá,go,mbeidh,Fianna,Fáil,ag,tacú,le,Fine,Gael,go,dtí,deireadh,na,bliana,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,<START>,Fear,é,a,deir,rudaí,a,thugann,le,fios,gur,beag,tuiscint,atá,aige,ar,an,bpobal,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,<START>,Ní,shamhlaím,é,ag,maíomh,faoin,méid,sochraidí,agus,ócáidí,pobail,a,dtéann,sé,chucu,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,<START>,Cé,go,bhfuil,téarnamh,áirithe,déanta,ag,an,bpáirtí,ó,aimsir,na,géarchéime,tá,go,leor,anois,de,na,seanfhondúirí,míshásta,leis,an,socrú,muiníne,agus,soláthair,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,<START>,Ní,maith,le,polaiteoirí,a,bheith,ag,stocaireacht,sa,ngeimhreadh,ach,cloisim,ó,go,leor,de,mhuintir,Fhianna,Fáil,gur,cuma,leo,cén,tráth,bliana,atá,i,gceist,ach,éirí,as,an,socrú,seo,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,<START>,Tá,an,páirtí,fós,in,ísle,bhrí,mar,thoradh,ar,an,olltoghchán,deiridh,nuair,a,do,'ídigh,an,pobal,a,gcuid,feirge,ar,an,bpáirtí,beag,ag,bord,an,rialtais,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,<START>,Ar,an,gcéad,dul,síos,",",is,mithid,a,rá,gur,beag,duine,a,mbeadh,sé,de,mhisneach,acu,teacht,i,gcomharbacht,ar,fhathach,polaitiúil,cosúil,le,Gerry,Adams,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,<START>,Tá,ag,éirí,go,maith,léi,sa,Dáil,mar,urlabhraí,freasúra,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,<START>,Ba,chóir,",",dá,réir,sin,",",go,ndéanfadh,Comhaontas,Glas,dul,chun,cinn,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,<START>,Mheasfá,ar,an,mbonn,sin,gur,cheart,go,mbeadh,Comhaontas,Glas,in,ann,teacht,i,dtír,ar,easpa,gnímh,na,bpáirtithe,traidisiúnta,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,<START>,Nó,an,mbeidh,sé,cúramach,agus,a,chríonnacht,á,dhéanamh,aige,agus,an,measfaidh,sé,gur,fearr,fanacht,mar,atá,go,hearrach,2020,?,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,<START>,Scéal,eile,ar,fad,céard,a,bheidh,le,rá,ag,an,bpobal,leis,na,polaiteoirí,nuair,a,thabharfar,an,deis,sin,dóibh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,<START>,I,mí,Márta,tugadh,le,fios,go,raibh,an,tAthair,Eugene,Greene,",",a,ciontaíodh,i,gcoireanna,péidifileacha,agus,in,ionsaithe,gnéis,",",básaithe,ó,mhí,na,Samhna,2018,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,<START>,Gearradh,téarma,12,bliain,príosúin,air,i,1999,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,<START>,Tháinig,sé,chun,solais,i,mí,an,Mhárta,go,raibh,ainm,bréige,agus,gairm,bheatha,bhréige,tugtha,ar,theastas,báis,Mhic,Grianna,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,<START>,Thug,an,tEaspag,Alan,McGuckian,le,fios,go,ndein,sé,teagmháil,leis,na,Gardaí,ag,iarraidh,go,bhfiosrófaí,na,líomhaintí,seo,láithreach,bonn,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,<START>,I,mí,Feabhra,do,'fhógair,Bord,Oideachais,agus,Oiliúna,na,Gaillimhe,agus,Ros,Comáin,go,raibh,Ionad,Theagmháil,na,nÓg,i,dTír,an,Fhia,le,dúnadh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,<START>,Bhí,Tigh,an,Phóist,ar,an,Bhóthar,Buí,le,hos,cionn,110,bliain,go,dtí,go,ndeachaigh,an,t-úinéir,ar,scor,i,mí,Feabhra,",",rud,a,ciallaíonn,nach,bhfuil,aon,siopa,amháin,féin,fágtha,anois,sa,limistéar,fairsing,Gaeltachta,ó,Cheann,Sléibhe,go,Cuas,an,Bhodaigh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,<START>,Cé,gur,fháiltigh,Comhlacht,Forbartha,an,Spidéil,roimh,an,scéala,",",léirigh,tuismitheoirí,áirithe,an-díomá,faoin,chinneadh,mar,go,measann,siad,go,bhfuil,an,t-ionad,séarachais,atá,beartaithe,i,bhfad,Éireann,róghar,don,scoil,áitiúil,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,<START>,I,mí,Aibreáin,dhiúltaigh,an,Bord,Pleanála,do,'iarratas,Údarás,na,Gaeltachta,oifigí,a,thógáil,i,bPáirc,na,Mara,i,gCill,Chiaráin,i,gConamara,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,<START>,Dúirt,Coiste,Jabanna,do,Cheantar,Iorras,Aithneach,gur,buille,mór,ab,ea,an,cinneadh,seo,don,cheantar,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
