,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,<START>_START,Ach_conj,níl_vb.pres,dualgas_noun,ar_prep,an_det,mBord_prop,éisteacht_vn,le_prep,duine_noun,nó_conj,dream_noun,ar_rel,bith_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,<START>_START,Is_cop,beag_adj,liaison_pun,atá_vb.pres,idir_prep,lucht_noun,ceannais_noun,na_det,gcalafort_noun,",_pun",agus_conj,níl_vb.pres,Bardas_prop,",_pun",Bord_prop,",_pun",nó_conj,guth_noun,do_prep,'aon_adv,chineál_noun,ag_prep,muintir_noun,na_det,cathrach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,<START>_START,Sa_prep,Daingean_prop,",_pun",mar_noun,a_voc,bhfuil_vb.pres,triall_noun,furmhór_noun,na_par,ndaltaí_prop,",_pun",tá_vb.pres,trí_prep,iarbhunscoil_noun,—_pun,meánscoil_END,do_prep,chailíní_adj,",_pun",ceann_noun,eile_adj,do_prep,bhuachaillí_noun,agus_conj,ceardscoil_noun,do_prep,bhuachaillí_noun,agus_conj,do_par,chailíní_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,<START>_START,Ní_neg,fhéadfadh_vb.con,timpeallacht_noun,choimhthíoch_adj,dá_prep,shórt_noun,a_voc,bheith_vn,fónta_adj,ó_prep,thaobh_noun,an_det,oideachais_noun,féin_adj,de_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,<START>_START,Ar_prep,mhaithe_noun,lenár_noun,leanaí_noun,",_pun",agus_conj,tríothu_noun,",_pun",le_prep,cine_noun,Gael_prop,",_pun",caithfear_vb.fut.aut,féachaint_vn,",_pun",le_prep,cothrom_noun,cuí_adj,a_rel,choimeád_noun,idir_prep,ghnéithe_noun,éagsúla_adj,na_det,hoiliúna_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,<START>_START,Ní_neg,bheadh_vb.con,sé_sub,i_prep,gceist_noun,acu_prep,riamh_adv,Éire_prop,Aontaithe_prop,a_eng,bhrú_vn,síos_adv,scórnach_prep,na_det,nAondachtóirí_prop,ó_prep,thuaidh_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,<START>_START,Ar_prep,ndóigh_noun,",_pun",is_cop,doiléir_adj,deacair_adj,an_det,polasaí_noun,é_obj,ag_prep,an_det,Rialtas_prop,ó_prep,am_noun,go_comp,chéile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,<START>_START,Cad_q,a_rel,shíl_vb.past,sé_sub,dé_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,<START>_START,Uasal_prop,Whitelaw_prop,céard_q,ba_cop,cheart_adj,agus_conj,céard_q,nach_cop,ceart_adj,dó_noun,a_voc,dhéanamh_vn,",_pun",a_voc,bheith_vn,ag_prep,sá_noun,a_rel,ladar_noun,isteach_adv,i_prep,gcúrsaí_noun,inmheánacha_noun,na_par,Breataine_prop,etc_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,<START>_START,Tá_vb.pres,téarmaí_noun,tagartha_adj,áirithe_adj,leagtha_adj,amach_adv,ag_prep,Fianna_prop,Fáil_vn,agus_conj,is_cop,dá_prep,réir_prep,a_pos,dheineann_vb.pres,siad_sub,socruithe_noun,mar_conj,is_cop,gá_noun,ó_prep,lá_noun,go_comp,chéile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,<START>_START,Seans_noun,maith_adj,go_comp,bhfógróidh_vb.pres,ceann_noun,de_prep,na_det,páirtithe_noun,freasúra_noun,amach_adv,anseo_adv,go_par,sollúnta_adj,go_comp,seasann_vb.pres,siad_sub,le_prep,comthiarnas_noun,mar_conj,íocshláinte_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,<START>_START,(_pun,Cá_q,bhfuil_vb.pres,Richard_prop,Deasy_prop,anois_adv,?_pun,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,<START>_START,Tá_vb.pres,éigeandáil_noun,eile_adj,buailte_adj,leis_prep,an_det,tír_noun,faoi_prep,láthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,<START>_START,Níl_vb.pres,sé_sub,ag_prep,cur_vn,aon_adv,tinnis_noun,ar_prep,Mhac_prop,Fheorais_prop,nó_conj,ar_prep,Mhac_prop,Coscair_prop,áfach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,<START>_START,Tá_vb.pres,an_det,botháinín_noun,beag_adj,salach_adj,slán_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,<START>_START,Naoi_num,gCaibideal_prop,ar_prep,fad_noun,atá_vb.pres,",_pun",sa_prep,Tuarascáil_noun,seo_dem,",_pun",maille_noun,le_prep,réamhrá_noun,agus_conj,ocht_num,gcinn_noun,do_prep,'Aguisíní_noun,ina_prep,dtugtar_vb.sub.aut,treoir_noun,faoi_prep,riaradh_vb.past.aut,Chlub_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,<START>_START,ní_neg,cúrsaí_noun,riaracháin_noun,is_cop,mó_adj,a_eng,bhíonn_vb.preshab,mar_conj,phríomhchúram_noun,uirthi_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,<START>_START,Is_cop,deimhin_adj,go_comp,mbainfidh_vb.fut,an_det,gnáthléitheoir_noun,sásamh_noun,as_prep,",_pun",agus_conj,tá_vb.pres,dealramh_prop,an_prop,léinn_vb.pasthab.syn,agus_conj,na_det,tuisciona_noun,ar_prep,an_det,chaoi_noun,a_voc,bhfuil_vb.pres,sé_sub,déanta_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,<START>_START,Fuair_vb.past,an_det,Coimisiún_prop,amach_adv,gur_cop,fánach_adj,an_det,club_noun,a_voc,dheineann_vb.pres,cuntasaíocht_prep,chruinn_noun,ar_rel,chaiteachas_noun,agus_conj,ar_prep,theacht_vn,isteach_adv,agus_conj,molann_vb.pres,siad_sub,``_pun,go_cop,gcuirfí_vb.con.aut,lámh-leabhar_prep,cúntasaíochta_noun,mar_conj,áis_noun,do_par,Chisteoirí_prop,C.L.G_abbr,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,<START>_START,Ábhar_noun,mórtais_sub,ag_prep,C.L.G_abbr,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,<START>_START,Sa_prep,",_pun",chaibideal_END,seo_dem,",_pun",deintear_vb.pres.aut,tagairt_vn,don_prep,titim_vb.ord.syn,i_prep,gcoitinne_noun,ar_prep,an_det,líon_noun,tinnrimh_noun,ag_prep,na_det,cluichí_noun,agus_conj,don_prep,ghá_noun,(_pun,atá_vb.pres,ann_prep,)_pun,freastal_vn,nua_adj,a_eng,dhéanamh_vn,ar_prep,an_det,lucht_noun,féachana_noun,",_pun",ar_rel,lucht_noun,na_det,nuachta_noun,",_pun",agus_conj,ar_prep,na_det,himreoirí_noun,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,<START>_START,Rinne_vb.past,an_det,Coimisiún_prop,an-phlé_prop,ar_prep,an_det,ngné_noun,áirithe_adj,seo_dem,mar_conj,go_comp,dtuigtear_vb.sub.aut,dóibh_prep,``_pun,go_comp,bhfuil_vb.pres,gá_noun,le_prep,dearcadh_vn,nua_adj,i_prep,leith_noun,an_det,chaidrimh_noun,phoiblí_adj,sa_prep,Chumainn_prop,tríd_prep,síos_adv,''_pun,(_pun,4_num,._pun,.2_num,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,<START>_START,Chun_noun,go_comp,mbeidh_vb.fut,có-thuiscint_sub,agus_conj,có-oibriú_noun,idir_prep,an_det,Cumann_prop,agus_conj,na_det,meáin-chumarsáide_noun,",_pun",beidh_vb.fut,ar_prep,na_det,Clubanna_prop,fán_prep,dtír_noun,i_prep,bhfad_noun,níos_adj,mó_adj,eolais_noun,a_voc,sholáthar_vn,do_prep,na_det,nuachtáin_noun,",_pun",don_prep,teilifís_noun,agus_conj,don_prep,radio_noun,;_pun,ar_prep,an_det,dtaobh_noun,eile_adj,dhe_prep,",_pun",beidh_vb.fut,ar_prep,na_det,hiriseoirí_noun,bheith_vn,eolach_adj,ar_prep,",_pun",agus_conj,fábhrach_noun,do_prep,na_det,cluichí_noun,náisiúnta_adj,má_sconj,tá_vb.pres,siad_sub,lena_prep,gcothrom_noun,a_voc,thabhairt_vn,dóibh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,
233,<START>_START,``_pun,Meall_prop,an_det,óige_noun,agus_conj,tiocfaidh_vb.fut,sí_sub,''_pun,adeir_vb.pres,an_det,seanfhocal_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,<START>_START,Mar_prep,sceach_noun,sa_prep,bhearna_noun,molann_vb.pres,an_det,Coimisiún_prop,go_cop,gceapfaí_vb.con.aut,Oifigeach_prop,Óige_prop,i_prep,ngach_qual,Contae_prop,",_pun",go_cop,mbunófaí_vb.con.aut,Ard_prop,Chomhairle_prop,agus_sconj,Coiste_prop,na_par,nÓg_prop,",_pun",go_cop,gcuirfí_vb.con.aut,foilseacháin_prep,Ógra_prop,ar_prep,fáil_vn,go_par,luath_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,<START>_START,Níl_vb.pres,an_det,Coimisiún_prop,sásta_adj,ar_prep,fad_noun,leis_prep,na_det,scéimeanna_prop,Iomána_prop,go_par,dtí_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,<START>_START,Nochtaíonn_vb.pres,an_det,Coimisiún_prop,míshástacht_noun,áirithe_adj,",_pun",agus_conj,is_cop,ábhar_noun,scime_noun,dóibh_prep,cúrsaí_noun,smachta_noun,ar_prep,na_det,páirceanna_noun,imeartha_adj,faoi_prep,láthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,<START>_START,Sin_dem,é_obj,fágann_vb.pres,obair_noun,an_det,réiteora_noun,tábhachtach_adj,thar_prep,cách_noun,''_pun,(_pun,7_num,._pun,.10_num,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,<START>_START,Ní_cop,mór_adj,a_eng,do_pos,'fhág_vb.past,sé_sub,ina_prep,dhiaidh_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,<START>_START,(_pun,Sa_prep,scéal_noun,seo_dem,",_pun",ní_neg,foláir_noun,",_pun",a_voc,fuair_vb.past,Seán_prop,Ó_prop,Tuama_prop,an_det,smaoineamh_noun,le_prep,haghaidh_noun,Scéal_noun,ar_prep,Phádraig_prop,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,<START>_START,Dá_sconj,chomhartha_noun,sin_dem,féin_adj,is_cop,móide_adj,anois_adv,in_prep,aghaidh_noun,an_det,lae_noun,an_det,tábhacht_noun,a_voc,ghabhann_vb.pres,leis_prep,an_det,gcuid_noun,dár_prep,n-easportála_noun,a_voc,thagann_vb.pres,as_prep,an_det,tionscal_noun,Eireannach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,<START>_START,Maidir_prep,le_prep,honnmhuiriú_det,nó_conj,easportáil_noun,mar_conj,ghníomhaireacht_noun,ann_prep,féin_adj,",_pun",ní_neg,smaoineodh_noun,ach_conj,an_det,fíor-chorr-dhuine_noun,ar_rel,leas_noun,a_voc,bheith_vn,le_prep,baint_vn,as_prep,sin_dem,ag_prep,fear_noun,gnotha_adj,in_prep,Eirinn_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,<START>_START,Tá_vb.pres,ár_pos,muintir_noun,dulta_adj,ina_prep,dtaithí_noun,mar_conj,fhocail_noun,;_pun,is_cop,linn_prep,iad_obj,feasta_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,<START>_START,Sa_prep,bhliain_noun,1960_num,chuireamar_vb.past.syn,thar_prep,lear_noun,a_voc,dhá_num,oiread_noun,",_pun",beagnach_adj,",_pun",do_prep,'earraí_det,agus_noun,a_voc,chuireamar_vb.past.syn,ag_prep,deireadh_vb.pasthab,na_det,ndaicheadaí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,<START>_START,Is_cop,é_obj,sin_dem,le_prep,rá_vn,",_pun",earraí_noun,nar_comp,cuireadh_vb.ord,faoi_prep,aon_adv,oibriú_vn,ullmhúcháin_prep,lasmuigh_adv,den_prep,talmhaíocht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,<START>_START,On_cop,mbliain_noun,1956_num,tháinig_vb.past,méadú_sub,25_num,%_sym,",_pun",ar_rel,easportáil_noun,na_det,nithe_noun,talmhaíochta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,<START>_START,Is_cop,féidir_noun,é_obj,a_eng,rá_vn,mar_conj,seo_dem,—_pun,ba_cop,lú_adj,ná_conj,an_par,dara_adj,cuid_noun,déag_num,den_prep,lán-easportáil_noun,na_det,n-earraí_noun,monaraithe_adj,a_pos,chuir_vb.past,an_det,tír_noun,seo_dem,thar_prep,lear_noun,sa_prep,bhliain_noun,1950_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,<START>_START,Tá_vb.pres,an_det,méid_noun,sin_dem,ar_prep,fad_noun,ar_rel,leataobh_noun,ó_prep,easportáil_noun,na_det,n-earraí_noun,monaraithe_adj,",_pun",bia_noun,ná_conj,deochanna_noun,agus_conj,na_det,tairgí_noun,bunúsacha_noun,talmhaíochta_noun,",_pun",mairteoil_END,",_pun",im_prep,agus_noun,a_rel,leitheidí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
